season,team,h_a,game_n,ppda,xg,xga,npxg,npxga,wins,draws,loses,ppda_rolling10
2020/21,Leeds,a,17,5.35,1.15626,2.5286,1.15626,1.76744,0,0,1,7.06
2020/21,Leeds,h,18,8.12,0.245193,1.14424,0.245193,1.14424,0,0,1,7.46
2020/21,Leeds,a,19,5.31,0.785914,1.1364,0.785914,1.1364,1,0,0,7.31
2020/21,Leeds,a,20,7.23,1.8141,1.73432,1.8141,1.73432,1,0,0,7.39
2020/21,Leeds,h,21,5.61,1.14303,1.91539,1.14303,1.91539,0,0,1,7.03
2020/21,Leeds,h,22,6.87,2.64769,0.370278,2.64769,0.370278,1,0,0,7.18
2020/21,Leeds,a,23,9.88,0.77074,2.50614,0.77074,1.74497,0,0,1,7.74
2020/21,Leeds,a,24,7.74,2.4793,0.592049,2.4793,0.592049,0,0,1,7.35
2020/21,Leeds,h,25,6.72,1.84753,1.47981,1.84753,1.47981,1,0,0,7.0
2020/21,Leeds,h,26,4.45,1.00106,0.876255,1.00106,0.876255,0,0,1,6.73
2020/21,Leeds,a,27,6.41,1.34971,2.37556,1.34971,1.45364,0,0,1,6.83
2020/21,Leeds,h,28,10.36,0.382957,0.971054,0.382957,0.971054,0,1,0,7.06
2020/21,Leeds,a,29,4.76,1.40706,1.47498,1.40706,1.47498,1,0,0,7.0
2020/21,Leeds,h,30,11.32,2.50597,0.867652,2.50597,0.867652,1,0,0,7.41
2020/21,Leeds,a,31,12.72,0.17525,1.98825,0.17525,1.98825,1,0,0,8.12
2020/21,Leeds,h,32,9.22,2.59719,1.60043,2.59719,1.60043,0,1,0,8.36
2020/21,Leeds,h,33,10.44,0.216834,1.11635,0.216834,1.11635,0,1,0,8.41
2020/21,Leeds,a,34,14.07,0.510874,2.52542,0.510874,1.76428,0,0,1,9.05
2020/21,Leeds,h,35,5.29,2.55216,1.03384,2.55216,1.03384,1,0,0,8.9
2020/21,Leeds,a,36,13.14,1.85654,1.41338,1.85654,1.41338,1,0,0,9.77
2020/21,Leeds,a,37,6.19,1.58132,1.3084,1.58132,1.3084,1,0,0,9.75
2020/21,Leeds,h,38,4.27,2.49009,1.02209,1.72892,1.02209,1,0,0,9.14
2020/21,Leicester,a,1,10.53,2.95581,0.352997,1.43347,0.352997,1,0,0,
2020/21,Leicester,h,2,7.47,0.987365,1.52404,0.987365,1.52404,1,0,0,
2020/21,Leicester,a,3,25.08,2.86721,1.44633,0.583704,1.44633,1,0,0,14.36
2020/21,Leicester,h,4,7.32,0.456022,2.03227,0.456022,2.03227,0,0,1,12.6
2020/21,Leicester,h,5,8.75,0.671595,0.873776,0.671595,0.873776,0,0,1,11.83
2020/21,Leicester,a,6,26.21,0.736172,0.73944,0.736172,0.73944,1,0,0,14.23
2020/21,Leicester,a,7,36.9,3.07657,1.74822,2.3154,1.74822,1,0,0,17.47
2020/21,Leicester,h,8,14.8,2.0545,0.57936,0.532166,0.57936,1,0,0,17.13
2020/21,Leicester,a,9,18.1,1.98397,3.77245,1.98397,3.77245,0,0,1,17.24
2020/21,Leicester,h,10,5.67,1.27814,2.03719,1.27814,1.27602,0,0,1,16.08
2020/21,Leicester,a,11,5.55,1.3904,0.290743,1.3904,0.290743,1,0,0,15.58
2020/21,Leicester,h,12,13.05,1.64351,0.791673,1.64351,0.791673,1,0,0,16.14
2020/21,Leicester,h,13,6.96,0.83883,1.51486,0.83883,1.51486,0,0,1,14.33
2020/21,Leicester,a,14,11.78,1.74772,0.945932,0.986554,0.945932,1,0,0,14.78
2020/21,Leicester,h,15,10.33,1.0396,2.08423,1.0396,2.08423,0,1,0,14.93
2020/21,Leicester,a,16,5.52,1.72132,0.321348,0.960152,0.321348,0,1,0,12.87
2020/21,Leicester,a,17,6.31,0.702081,0.264584,0.702081,0.264584,1,0,0,9.81
2020/21,Leicester,h,18,9.82,2.12019,0.378147,2.12019,0.378147,1,0,0,9.31
2020/21,Leicester,h,19,18.05,1.1449,0.615727,1.1449,0.615727,1,0,0,9.3
2020/21,Leicester,a,20,6.24,0.792045,0.474981,0.792045,0.474981,0,1,0,9.36
2020/21,Leicester,h,21,8.18,1.73432,1.8141,1.73432,1.8141,0,0,1,9.62
2020/21,Leicester,a,22,19.0,1.71299,0.731288,1.71299,0.731288,1,0,0,10.22
2020/21,Leicester,a,23,7.47,0.632232,1.35506,0.632232,1.35506,0,1,0,10.27
2020/21,Leicester,h,24,13.48,2.07383,1.68325,2.07383,1.68325,1,0,0,10.44
2020/21,Leicester,a,25,9.04,1.23852,1.7084,1.23852,1.7084,1,0,0,10.31
2020/21,Leicester,h,26,10.96,0.533575,2.1065,0.533575,1.34533,0,0,1,10.86
2020/21,Leicester,a,27,9.5,1.24109,1.26793,1.24109,1.26793,0,1,0,11.17
2020/21,Leicester,a,28,7.5,1.03801,0.75471,1.03801,0.75471,1,0,0,10.94
2020/21,Leicester,h,29,6.12,4.54571,0.0934777,4.54571,0.0934777,1,0,0,9.75
2020/21,Leicester,h,30,21.0,0.284781,1.98438,0.284781,1.98438,0,0,1,11.22
2020/21,Leicester,a,31,6.84,1.17188,1.02408,1.17188,1.02408,0,0,1,11.09
2020/21,Leicester,h,32,4.75,2.6712,0.277126,2.6712,0.277126,1,0,0,9.67
2020/21,Leicester,h,33,4.48,1.23419,0.723112,1.23419,0.723112,1,0,0,9.37
2020/21,Leicester,a,34,3.97,2.51518,0.954057,2.51518,0.192888,0,1,0,8.42
2020/21,Leicester,h,35,4.79,2.315,2.87261,2.315,2.87261,0,0,1,7.99
2020/21,Leicester,a,36,11.97,0.991522,0.212874,0.991522,0.212874,1,0,0,8.09
2020/21,Leicester,a,37,10.97,0.832596,2.86149,0.832596,2.10032,0,0,1,8.24
2020/21,Leicester,h,38,10.89,1.82554,1.85229,0.3032,1.85229,0,0,1,8.58
2020/21,Liverpool,h,1,9.94,3.15412,0.269813,1.63179,0.269813,1,0,0,
2020/21,Liverpool,a,2,11.44,2.25211,0.904183,2.25211,0.143014,1,0,0,
2020/21,Liverpool,h,3,8.83,2.73834,1.17817,2.73834,1.17817,1,0,0,10.07
2020/21,Liverpool,a,4,4.76,1.65705,3.07626,1.65705,3.07626,0,0,1,8.74
2020/21,Liverpool,a,5,8.72,2.49492,1.35998,2.49492,1.35998,0,1,0,8.74
2020/21,Liverpool,h,6,14.17,2.40286,1.39788,2.40286,0.636707,1,0,0,9.64
2020/21,Liverpool,h,7,6.91,1.56302,0.269048,0.801848,0.269048,1,0,0,9.25
2020/21,Liverpool,a,8,30.25,1.18789,1.58487,0.426723,0.823706,0,1,0,11.88
2020/21,Liverpool,h,9,8.28,3.77245,1.98397,3.77245,1.98397,1,0,0,11.48
2020/21,Liverpool,a,10,9.41,0.28109,2.30722,0.28109,0.784881,0,1,0,11.27
2020/21,Liverpool,h,11,17.85,1.59454,0.357753,1.59454,0.357753,1,0,0,12.06
2020/21,Liverpool,a,12,6.21,1.82445,1.72509,1.06328,1.72509,0,1,0,11.54
2020/21,Liverpool,h,13,7.35,1.21783,1.5161,1.21783,1.5161,1,0,0,11.39
2020/21,Liverpool,a,14,7.25,2.86902,0.489318,2.86902,0.489318,1,0,0,11.64
2020/21,Liverpool,h,15,3.26,1.45485,0.739845,1.45485,0.739845,0,1,0,11.09
2020/21,Liverpool,a,16,5.05,1.32047,0.817935,1.32047,0.817935,0,1,0,10.18
2020/21,Liverpool,a,17,5.97,1.37204,0.500436,1.37204,0.500436,0,0,1,10.09
2020/21,Liverpool,h,18,5.43,1.20205,1.18929,1.20205,1.18929,0,1,0,7.61
2020/21,Liverpool,h,19,8.71,1.64907,1.08059,1.64907,0.319419,0,0,1,7.65
2020/21,Liverpool,a,20,14.56,2.58798,0.104586,2.58798,0.104586,1,0,0,8.16
2020/21,Liverpool,a,21,12.29,2.05809,0.883061,2.05809,0.883061,1,0,0,7.61
2020/21,Liverpool,h,22,10.71,1.09518,1.18977,1.09518,1.18977,0,0,1,8.06
2020/21,Liverpool,h,23,10.87,1.17728,3.55196,0.416109,2.79079,0,0,1,8.41
2020/21,Liverpool,a,24,7.57,1.68325,2.07383,1.68325,2.07383,0,0,1,8.44
2020/21,Liverpool,h,25,6.5,1.54046,2.01468,1.54046,1.25352,0,0,1,8.77
2020/21,Liverpool,a,26,12.8,2.80551,0.777149,2.80551,0.777149,1,0,0,9.54
2020/21,Liverpool,h,27,11.97,0.247034,1.22635,0.247034,1.22635,0,0,1,10.14
2020/21,Liverpool,h,28,10.0,0.701764,1.37047,0.701764,1.37047,0,0,1,10.6
2020/21,Liverpool,a,29,12.35,1.0552,1.29175,1.0552,1.29175,1,0,0,10.96
2020/21,Liverpool,a,30,7.5,2.43732,0.161161,2.43732,0.161161,1,0,0,10.26
2020/21,Liverpool,h,31,5.65,2.14592,0.760621,2.14592,0.760621,1,0,0,9.59
2020/21,Liverpool,a,32,12.14,1.60043,2.59719,1.60043,2.59719,0,1,0,9.74
2020/21,Liverpool,h,33,6.76,2.84708,0.860694,2.84708,0.860694,0,1,0,9.32
2020/21,Liverpool,h,34,11.0,2.26367,1.2289,2.26367,1.2289,1,0,0,9.67
2020/21,Liverpool,a,35,9.86,2.938,1.71328,2.938,1.71328,1,0,0,10.0
2020/21,Liverpool,a,36,4.05,2.07854,1.14202,2.07854,1.14202,1,0,0,9.13
2020/21,Liverpool,a,37,13.15,2.73316,0.837048,2.73316,0.837048,1,0,0,9.25
2020/21,Liverpool,h,38,5.39,2.20348,0.772317,2.20348,0.772317,1,0,0,8.78
2020/21,Man City,a,1,7.6,2.07651,0.727677,1.31535,0.727677,1,0,0,
2020/21,Man City,h,2,5.33,1.44633,2.86721,1.44633,0.583704,0,0,1,
2020/21,Man City,a,3,11.38,1.41533,2.56662,1.41533,2.56662,0,1,0,8.1
2020/21,Man City,h,4,13.52,1.43023,0.838322,1.43023,0.838322,1,0,0,9.46
2020/21,Man City,a,5,13.08,0.892456,0.263739,0.892456,0.263739,0,1,0,10.18
2020/21,Man City,a,6,15.67,1.89643,0.687544,1.89643,0.687544,1,0,0,11.1
2020/21,Man City,h,7,11.12,1.58487,1.18789,0.823706,0.426723,0,1,0,11.1
2020/21,Man City,a,8,6.56,1.66325,0.761142,1.66325,0.761142,0,0,1,10.53
2020/21,Man City,h,9,8.44,2.26129,0.419877,2.26129,0.419877,1,0,0,10.3
2020/21,Man City,h,10,6.4,3.26328,0.287444,2.50211,0.287444,1,0,0,9.91
2020/21,Man City,a,11,18.53,1.28434,0.591617,1.28434,0.591617,0,1,0,11.0
2020/21,Man City,h,12,6.93,2.58593,0.210243,2.58593,0.210243,0,1,0,11.16
2020/21,Man City,a,13,13.08,1.15599,0.586972,1.15599,0.586972,1,0,0,11.33
2020/21,Man City,h,14,13.7,3.19575,0.200953,3.19575,0.200953,1,0,0,11.35
2020/21,Man City,a,15,13.4,3.18063,0.691013,3.18063,0.691013,1,0,0,11.38
2020/21,Man City,h,16,10.9,2.90855,0.177084,2.14738,0.177084,1,0,0,10.91
2020/21,Man City,h,17,5.17,0.961088,0.0515836,0.961088,0.0515836,1,0,0,10.31
2020/21,Man City,h,18,8.24,3.34385,0.601768,2.58268,0.601768,1,0,0,10.48
2020/21,Man City,a,19,7.87,2.24838,0.568258,2.24838,0.568258,1,0,0,10.42
2020/21,Man City,h,20,10.27,1.53116,0.154537,1.53116,0.154537,1,0,0,10.81
2020/21,Man City,a,21,11.92,2.12153,0.0489155,2.12153,0.0489155,1,0,0,10.15
2020/21,Man City,a,22,20.63,3.55196,1.17728,2.79079,0.416109,1,0,0,11.52
2020/21,Man City,h,23,9.55,2.46219,0.4235,1.70102,0.4235,1,0,0,11.16
2020/21,Man City,a,24,10.18,1.23218,1.04664,1.23218,1.04664,1,0,0,10.81
2020/21,Man City,a,25,16.53,2.08868,0.331188,2.08868,0.331188,1,0,0,11.13
2020/21,Man City,h,26,11.95,0.760574,1.92892,0.760574,1.92892,1,0,0,11.23
2020/21,Man City,h,27,7.07,3.26196,0.318824,3.26196,0.318824,1,0,0,11.42
2020/21,Man City,h,28,8.15,1.27561,2.11411,1.27561,1.35294,0,0,1,11.41
2020/21,Man City,h,29,20.73,3.10503,1.60561,3.10503,0.844439,1,0,0,12.7
2020/21,Man City,a,30,8.62,2.72578,0.449499,1.96461,0.449499,1,0,0,12.53
2020/21,Man City,a,31,8.41,1.98438,0.284781,1.98438,0.284781,1,0,0,12.18
2020/21,Man City,h,32,4.96,1.98825,0.17525,1.98825,0.17525,0,0,1,10.61
2020/21,Man City,a,33,15.0,1.5634,0.801733,1.5634,0.801733,1,0,0,11.16
2020/21,Man City,a,34,5.42,2.04443,0.361866,2.04443,0.361866,1,0,0,10.68
2020/21,Man City,h,35,13.11,1.79168,0.619724,1.03051,0.619724,0,0,1,10.34
2020/21,Man City,a,36,2.91,1.477,2.18312,1.477,0.489363,1,0,0,9.44
2020/21,Man City,a,37,18.3,1.07139,1.22824,1.07139,1.22824,0,0,1,10.56
2020/21,Man City,h,38,10.0,2.88355,1.07258,2.88355,0.297804,1,0,0,10.75
2020/21,Man United,h,1,3.31,1.09737,1.91456,1.09737,1.15339,0,0,1,
2020/21,Man United,a,2,11.12,1.57583,2.97659,0.814659,2.21546,1,0,0,
2020/21,Man United,h,3,19.88,0.873435,3.3017,0.112267,2.54054,0,0,1,11.44
2020/21,Man United,a,4,6.06,2.21729,0.867496,1.45612,0.867496,1,0,0,10.09
2020/21,Man United,h,5,22.06,0.648427,0.219906,0.648427,0.219906,0,1,0,12.49
2020/21,Man United,h,6,17.65,0.394113,0.998072,0.394113,0.236903,0,0,1,13.35
2020/21,Man United,a,7,12.27,1.59642,0.376464,1.59642,0.376464,1,0,0,13.19
2020/21,Man United,h,8,7.62,2.42994,0.438646,1.66881,0.438646,1,0,0,12.5
2020/21,Man United,a,9,11.96,2.47547,0.498783,2.47547,0.498783,1,0,0,12.44
2020/21,Man United,a,10,13.25,1.78708,2.53006,1.78708,2.53006,1,0,0,12.52
2020/21,Man United,h,11,16.05,0.591617,1.28434,0.591617,1.28434,0,1,0,13.79
2020/21,Man United,a,12,10.43,1.78667,1.23525,1.78667,1.23525,1,0,0,13.72
2020/21,Man United,h,13,15.72,4.77743,1.63467,4.01626,1.63467,1,0,0,13.31
2020/21,Man United,a,14,9.26,2.08423,1.0396,2.08423,1.0396,0,1,0,13.63
2020/21,Man United,h,15,10.96,1.48207,0.411046,1.48207,0.411046,1,0,0,12.52
2020/21,Man United,h,16,7.61,2.46473,1.56434,1.70357,1.56434,1,0,0,11.51
2020/21,Man United,a,17,8.72,1.23996,0.648582,1.23996,0.648582,1,0,0,11.16
2020/21,Man United,a,18,19.26,1.18929,1.20205,1.18929,1.20205,0,1,0,12.32
2020/21,Man United,a,19,7.33,1.68401,0.753669,1.68401,0.753669,1,0,0,11.86
2020/21,Man United,h,20,5.68,0.9931,0.689548,0.9931,0.689548,0,0,1,11.1
2020/21,Man United,a,21,11.55,1.51332,0.747166,1.51332,0.747166,0,1,0,10.65
2020/21,Man United,h,22,4.56,5.0325,0.507893,4.27133,0.507893,1,0,0,10.07
2020/21,Man United,h,23,10.67,1.71769,1.5571,1.71769,1.5571,0,1,0,9.56
2020/21,Man United,a,24,7.93,0.423885,0.945964,0.423885,0.945964,0,1,0,9.43
2020/21,Man United,h,25,6.39,1.7256,0.341778,0.964431,0.341778,1,0,0,8.97
2020/21,Man United,a,26,10.24,0.35954,1.17294,0.35954,1.17294,0,1,0,9.23
2020/21,Man United,a,27,10.74,0.584016,0.742397,0.584016,0.742397,0,1,0,9.44
2020/21,Man United,a,28,24.86,2.11411,1.27561,1.35294,1.27561,1,0,0,10.0
2020/21,Man United,h,29,9.87,1.70128,0.463737,1.70128,0.463737,1,0,0,10.25
2020/21,Man United,h,30,9.39,1.73474,1.41071,1.73474,1.41071,1,0,0,10.62
2020/21,Man United,a,31,8.03,2.09737,0.921801,2.09737,0.921801,1,0,0,10.27
2020/21,Man United,h,32,9.75,2.87455,0.959804,2.87455,0.959804,1,0,0,10.79
2020/21,Man United,a,33,7.09,1.11635,0.216834,1.11635,0.216834,0,1,0,10.43
2020/21,Man United,a,34,9.28,1.88793,0.565472,1.1268,0.565472,1,0,0,10.56
2020/21,Man United,h,35,20.46,0.212874,0.991522,0.212874,0.991522,0,0,1,11.97
2020/21,Man United,h,36,12.8,1.71328,2.938,1.71328,2.938,0,0,1,12.23
2020/21,Man United,h,37,11.24,0.92243,0.872643,0.92243,0.872643,0,1,0,12.28
2020/21,Man United,a,38,29.18,2.05229,0.701256,1.29112,0.701256,1,0,0,12.71
2020/21,Newcastle,a,1,24.18,1.65911,0.861445,1.65911,0.861445,1,0,0,
2020/21,Newcastle,h,2,11.95,0.520678,1.8766,0.520678,1.11546,0,0,1,
2020/21,Newcastle,a,3,35.7,0.942726,3.18765,0.181557,3.18765,0,1,0,23.94
2020/21,Newcastle,h,4,20.75,1.95629,0.438849,1.19512,0.438849,1,0,0,23.14
2020/21,Newcastle,h,5,12.14,0.867496,2.21729,0.867496,1.45612,0,0,1,20.94
2020/21,Newcastle,a,6,31.31,0.253685,0.758626,0.253685,0.758626,0,1,0,22.67
2020/21,Newcastle,h,7,34.25,2.6311,1.21805,1.86993,1.21805,1,0,0,24.33
2020/21,Newcastle,a,8,16.75,0.175633,0.985828,0.175633,0.985828,0,0,1,23.38
2020/21,Newcastle,h,9,29.53,0.368286,1.81923,0.368286,1.81923,0,0,1,24.06
2020/21,Newcastle,a,10,7.47,1.27929,0.534893,1.27929,0.534893,1,0,0,22.4
2020/21,Newcastle,h,11,25.4,0.904163,0.57319,0.904163,0.57319,1,0,0,22.52
2020/21,Newcastle,a,12,15.69,1.44437,2.95137,1.44437,2.95137,0,0,1,22.9
2020/21,Newcastle,h,13,14.53,1.26725,1.10645,0.506084,1.10645,0,1,0,20.78
2020/21,Newcastle,a,14,27.39,0.200953,3.19575,0.200953,3.19575,0,0,1,21.45
2020/21,Newcastle,h,15,26.87,0.817935,1.32047,0.817935,1.32047,0,1,0,22.92
2020/21,Newcastle,h,16,13.52,0.264584,0.702081,0.264584,0.702081,0,0,1,21.14
2020/21,Newcastle,a,17,24.0,1.04745,2.01315,1.04745,1.25198,0,0,1,20.12
2020/21,Newcastle,a,18,27.86,0.168796,2.30744,0.168796,2.30744,0,0,1,21.23
2020/21,Newcastle,a,19,16.1,0.400364,2.6026,0.400364,2.6026,0,0,1,19.88
2020/21,Newcastle,h,20,10.25,1.1364,0.785914,1.1364,0.785914,0,0,1,20.16
2020/21,Newcastle,a,21,28.18,2.08832,0.966012,2.08832,0.966012,1,0,0,20.44
2020/21,Newcastle,h,22,9.48,1.90755,0.809312,1.90755,0.809312,0,0,1,19.82
2020/21,Newcastle,h,23,18.0,0.910553,1.43445,0.910553,1.43445,1,0,0,20.16
2020/21,Newcastle,a,24,10.55,0.432603,2.5428,0.432603,2.5428,0,0,1,18.48
2020/21,Newcastle,a,25,22.35,0.341778,1.7256,0.341778,0.964431,0,0,1,18.03
2020/21,Newcastle,h,26,5.97,1.9519,1.27827,1.9519,1.27827,0,1,0,17.27
2020/21,Newcastle,a,27,8.33,0.454577,1.46503,0.454577,1.46503,0,1,0,15.71
2020/21,Newcastle,h,28,6.79,0.873171,0.748665,0.873171,0.748665,0,1,0,13.6
2020/21,Newcastle,a,29,26.63,0.100945,0.951921,0.100945,0.951921,0,0,1,14.65
2020/21,Newcastle,h,30,15.6,3.30098,2.43683,3.30098,2.43683,0,1,0,15.19
2020/21,Newcastle,a,31,14.15,1.34279,1.84262,1.34279,1.84262,1,0,0,13.78
2020/21,Newcastle,h,32,19.06,2.4314,2.06741,2.4314,1.30624,1,0,0,14.74
2020/21,Newcastle,a,33,37.5,0.860694,2.84708,0.860694,2.84708,0,1,0,16.69
2020/21,Newcastle,h,34,29.09,0.172988,1.78751,0.172988,1.78751,0,0,1,18.55
2020/21,Newcastle,a,35,16.28,2.87261,2.315,2.87261,2.315,1,0,0,17.94
2020/21,Newcastle,h,36,47.56,2.18312,1.477,0.489363,1.477,0,0,1,22.1
2020/21,Newcastle,h,37,19.2,1.82508,0.882242,1.82508,0.882242,1,0,0,23.19
2020/21,Newcastle,a,38,40.88,1.60157,0.98902,0.840404,0.98902,1,0,0,26.6
2020/21,Sheffield United,h,1,8.23,0.949316,1.61307,0.949316,1.61307,0,0,1,
2020/21,Sheffield United,a,2,17.64,0.849709,0.80527,0.0885404,0.80527,0,0,1,
2020/21,Sheffield United,h,3,11.55,1.53278,1.46641,1.53278,1.46641,0,0,1,12.47
2020/21,Sheffield United,a,4,19.35,0.144994,0.667131,0.144994,0.667131,0,0,1,14.19
2020/21,Sheffield United,h,5,15.17,1.66363,1.35611,0.902464,0.594945,0,1,0,14.39
2020/21,Sheffield United,a,6,19.65,1.39788,2.40286,0.636707,2.40286,0,0,1,15.26
2020/21,Sheffield United,h,7,18.71,0.687544,1.89643,0.687544,1.89643,0,0,1,15.76
2020/21,Sheffield United,a,8,29.38,0.743967,2.87622,0.743967,2.87622,0,0,1,17.46
2020/21,Sheffield United,h,9,14.5,0.692374,2.1142,0.692374,2.1142,0,0,1,17.13
2020/21,Sheffield United,a,10,13.2,3.36544,1.71644,3.36544,1.71644,0,0,1,16.74
2020/21,Sheffield United,h,11,17.43,0.290743,1.3904,0.290743,1.3904,0,0,1,17.66
2020/21,Sheffield United,a,12,13.21,0.219115,2.27973,0.219115,2.27973,0,0,1,17.22
2020/21,Sheffield United,h,13,10.76,1.23525,1.78667,1.23525,1.78667,0,0,1,17.14
2020/21,Sheffield United,a,14,24.18,1.03713,2.90097,1.03713,2.90097,0,1,0,17.62
2020/21,Sheffield United,h,15,10.77,1.25106,0.568803,1.25106,0.568803,0,0,1,17.18
2020/21,Sheffield United,a,16,8.21,0.492578,0.973831,0.492578,0.973831,0,0,1,16.04
2020/21,Sheffield United,a,17,6.68,0.323158,0.598888,0.323158,0.598888,0,0,1,14.83
2020/21,Sheffield United,h,18,8.0,2.01315,1.04745,1.25198,1.04745,1,0,0,12.69
2020/21,Sheffield United,h,19,12.82,0.978133,1.28385,0.978133,1.28385,0,0,1,12.53
2020/21,Sheffield United,a,20,17.12,0.689548,0.9931,0.689548,0.9931,1,0,0,12.92
2020/21,Sheffield United,a,21,35.42,0.154537,1.53116,0.154537,1.53116,0,0,1,14.72
2020/21,Sheffield United,h,22,5.0,1.35804,1.61871,1.35804,1.61871,1,0,0,13.9
2020/21,Sheffield United,h,23,19.7,0.623045,1.64144,0.623045,0.880268,0,0,1,14.79
2020/21,Sheffield United,a,24,14.47,0.926652,2.32735,0.926652,1.56618,0,0,1,13.82
2020/21,Sheffield United,a,25,10.28,0.977747,1.21006,0.977747,1.21006,0,0,1,13.77
2020/21,Sheffield United,h,26,18.84,0.777149,2.80551,0.777149,2.80551,0,0,1,14.83
2020/21,Sheffield United,h,27,14.61,0.716254,1.44176,0.716254,1.44176,1,0,0,15.63
2020/21,Sheffield United,h,28,7.79,0.908155,2.37386,0.908155,1.6127,0,0,1,15.6
2020/21,Sheffield United,a,29,22.5,0.0934777,4.54571,0.0934777,4.54571,0,0,1,16.57
2020/21,Sheffield United,a,30,9.19,0.867652,2.50597,0.867652,2.50597,0,0,1,15.78
2020/21,Sheffield United,h,31,21.94,0.315121,1.93838,0.315121,1.93838,0,0,1,14.43
2020/21,Sheffield United,a,32,10.31,0.295925,1.22604,0.295925,1.22604,0,0,1,14.96
2020/21,Sheffield United,h,33,12.32,0.786324,2.06038,0.786324,2.06038,1,0,0,14.22
2020/21,Sheffield United,a,34,30.88,0.469026,2.26016,0.469026,2.26016,0,0,1,15.87
2020/21,Sheffield United,h,35,7.55,0.639325,2.25382,0.639325,2.25382,0,0,1,15.59
2020/21,Sheffield United,a,36,14.43,1.391,1.24609,1.391,1.24609,1,0,0,15.15
2020/21,Sheffield United,a,37,18.59,0.882242,1.82508,0.882242,1.82508,0,0,1,15.55
2020/21,Sheffield United,h,38,8.65,0.420006,0.558508,0.420006,0.558508,1,0,0,15.64
2020/21,Southampton,a,1,3.61,1.26267,1.39569,1.26267,1.39569,0,0,1,
2020/21,Southampton,h,2,8.67,2.27708,2.28004,1.51591,2.28004,0,0,1,
2020/21,Southampton,a,3,13.75,0.706632,0.347136,0.706632,0.347136,1,0,0,8.68
2020/21,Southampton,h,4,5.09,0.949079,0.161283,0.949079,0.161283,1,0,0,7.78
2020/21,Southampton,a,5,14.61,1.42348,1.98708,1.42348,1.98708,0,1,0,9.15
2020/21,Southampton,h,6,13.88,0.74151,0.287054,0.74151,0.287054,1,0,0,9.94
2020/21,Southampton,a,7,7.45,1.00333,2.44855,1.00333,1.68738,1,0,0,9.58
2020/21,Southampton,h,8,5.69,0.985828,0.175633,0.985828,0.175633,1,0,0,9.09
2020/21,Southampton,a,9,12.37,1.0785,1.57479,1.0785,1.57479,0,1,0,9.46
2020/21,Southampton,h,10,10.63,0.498783,2.47547,0.498783,2.47547,0,0,1,9.57
2020/21,Southampton,a,11,6.06,1.34801,2.03376,0.586839,1.27259,1,0,0,9.82
2020/21,Southampton,h,12,5.22,2.27973,0.219115,2.27973,0.219115,1,0,0,9.48
2020/21,Southampton,a,13,9.41,1.11296,0.661135,1.11296,0.661135,0,1,0,9.04
2020/21,Southampton,h,14,12.14,0.586972,1.15599,0.586972,1.15599,0,0,1,9.75
2020/21,Southampton,a,15,4.51,0.119709,0.781855,0.119709,0.781855,0,1,0,8.74
2020/21,Southampton,h,16,7.89,0.670996,1.07246,0.670996,1.07246,0,1,0,8.14
2020/21,Southampton,h,17,19.37,0.500436,1.37204,0.500436,1.37204,1,0,0,9.33
2020/21,Southampton,a,18,9.52,0.378147,2.12019,0.378147,2.12019,0,0,1,9.71
2020/21,Southampton,h,19,6.68,0.99504,2.4339,0.99504,2.4339,0,0,1,9.14
2020/21,Southampton,h,20,9.06,2.22557,0.795508,2.22557,0.795508,0,0,1,8.99
2020/21,Southampton,a,21,14.5,0.507893,5.0325,0.507893,4.27133,0,0,1,9.83
2020/21,Southampton,a,22,2.88,1.43445,0.910553,1.43445,0.910553,0,0,1,9.6
2020/21,Southampton,h,23,11.52,0.8536,1.09361,0.8536,0.33244,0,0,1,9.81
2020/21,Southampton,h,24,16.93,0.496603,1.44849,0.496603,0.687319,0,1,0,10.29
2020/21,Southampton,a,25,6.46,1.47981,1.84753,1.47981,1.84753,0,0,1,10.48
2020/21,Southampton,a,26,8.03,0.665743,1.42054,0.665743,1.42054,0,0,1,10.5
2020/21,Southampton,a,27,7.25,2.37386,0.908155,1.6127,0.908155,1,0,0,9.28
2020/21,Southampton,a,28,18.39,1.60561,3.10503,0.844439,3.10503,0,0,1,10.17
2020/21,Southampton,h,29,16.11,1.03495,0.895967,1.03495,0.895967,0,0,1,11.11
2020/21,Southampton,h,30,7.81,2.40272,1.50285,2.40272,0.741677,1,0,0,10.99
2020/21,Southampton,a,31,5.0,1.5002,2.77089,0.739026,2.00972,0,0,1,10.04
2020/21,Southampton,a,32,18.8,1.06134,1.28824,1.06134,0.527071,0,0,1,11.63
2020/21,Southampton,h,33,21.75,0.954057,2.51518,0.192888,2.51518,0,1,0,12.65
2020/21,Southampton,a,34,20.31,1.2289,2.26367,1.2289,2.26367,0,0,1,12.99
2020/21,Southampton,h,35,5.57,1.58872,1.32586,1.58872,0.56469,1,0,0,12.9
2020/21,Southampton,h,36,12.7,2.29146,0.875957,2.29146,0.875957,1,0,0,13.37
2020/21,Southampton,h,37,7.19,1.3084,1.58132,1.3084,1.58132,0,0,1,13.36
2020/21,Southampton,a,38,6.17,1.35179,1.98344,1.35179,1.98344,0,0,1,12.14
2020/21,Tottenham,h,1,11.33,0.822944,1.26793,0.822944,1.26793,0,0,1,
2020/21,Tottenham,a,2,10.78,2.28004,2.27708,2.28004,1.51591,1,0,0,
